id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
154,tt0084726,0.946056,12000000,96800000,Star Trek II: The Wrath of Khan,William Shatner|Leonard Nimoy|DeForest Kelley|James Doohan|George Takei,,Nicholas Meyer,At the end of the universe lies the beginning of vengeance.,uss enterprise|genesis|asteroid|self sacrifice|midlife crisis,Admiral James T. Kirk is feeling old; the prospect of accompanying his old ship the Enterprise on a two week cadet cruise is not making him feel any younger. But the training cruise becomes a a life or death struggle when Khan escapes from years of exile and captures the power of creation itself.,113,Science Fiction|Action|Adventure|Drama|Thriller,Paramount Pictures,6/3/82,406,7,1982,27115708.8306147,218733384.566958
12104,tt0084503,0.851635,0,0,Pink Floyd: The Wall,Christine Hargreaves|James Laurenson|Eleanor David|Bob Geldof|Alex McAvoy,,Alan Parker,The Memories. The Madness. The Music... The Movie.,berlin wall|paranoia|wall|music|adult animation,A troubled rock star descends into madness in the midst of his physical and social isolation from everyone.,95,Music,Goldcrest Films International|Metro-Goldwyn-Mayer (MGM)|Tin Blue,7/14/82,206,7.4,1982,0,0
29702,tt0084777,0.492302,0,0,Tenebre,Anthony Franciosa|John Saxon|Daria Nicolodi|Giuliano Gemma|Christian Borromeo,,Dario Argento,Terror Beyond Belief,rome|giallo,An American writer in Rome is stalked by a serial killer bent on harassing him while killing all people associated with his work on his latest book.,110,Horror|Thriller|Mystery,Sigma Cinematografica Roma,10/28/82,50,6,1982,0,0
15764,tt0084707,0.483395,12000000,30036000,Sophie's Choice,Meryl Streep|Kevin Kline|Peter MacNicol|Rita Karin|Stephen D. Newman,,Alan J. Pakula,,new york|concentration camp|holocaust|writer,Sophie is the survivor of Nazi concentration camps who has found a reason to live in Nathan a sparkling if unsteady American Jew obsessed with the Holocaust. They befriend Stengo the movies narrator a young American writer new to New York City. But the happiness of Sophie and Nathan is endangered by her ghosts and his obsessions.,151,Drama|Romance,Keith Barish Productions|Incorporated Television Company,12/8/82,74,7.1,1982,27115708.8306147,67870619.2030286
15600,tt0084335,0.394171,0,14000000,Missing,Jack Lemmon|Sissy Spacek|John Shea|Melanie Mayron|Charles Cioffi,,Costa-Gavras,,,Based on the real-life experiences of Ed Horman. A conservative American businessman travels to a South American country to investigate the sudden disappearance of his son after a right-wing military takeover. Accompanied by his son's wife he uncovers a trail of cover-ups that implicate the US State department which supports the right-wing dictatorship.,122,Drama|History|Mystery|Thriller,Universal Pictures,2/12/82,19,7.1,1982,0,31634993.6357171
13945,tt0084749,0.348084,0,0,The Sword and the Sorcerer,Lee Horsley|Richard Lynch|Kathleen Beller|Simon MacCorkindale|George Maharis,,Albert Pyun,A kingdom ruled by evil. A princess enslaved by passion. A warrior driven by justice.,sword fight|barbarian,A mercenary with a three-bladed sword rediscovers his royal heritage when he is recruited to help a princess foil a brutal tyrant and a powerful sorcerer's plans to conquer the land.,100,Action|Fantasy,Sorcerer Productions,4/1/82,10,6.2,1982,0,0
37917,tt0084088,0.360746,0,0,Honkytonk Man,Clint Eastwood|Kyle Eastwood|John McIntire|Alexa Kenin|Verna Bloom,,Clint Eastwood,The boy is on his way to becoming a man. The man is on his way to becoming a legend.,tuberculosis|whorehouse|stealing a chicken,Young boy leaves the Oklahoma farm to travel with his country musician uncle who is trying out for the Grand Ole Opry. Set during the Great Depression.,122,Western|Comedy|Drama|Music,Malpaso Productions,12/15/82,13,5.2,1982,0,0
22023,tt0083678,0.228492,22000000,0,The Border,Jack Nicholson|Harvey Keitel|Valerie Perrine|Warren Oates|Elpidia Carrillo,,Tony Richardson,,female nudity|corruption|mexico|child murderer|texas,A corrupted border agent decides to clean up his act when an impoverished woman's baby is put up for sale on the black market.,108,Drama|Crime,Universal Pictures|RKO Pictures|Efer Productions,1/29/82,12,5.3,1982,49712132.8561269,0
17590,tt0083806,0.24222,0,0,Deathtrap,Michael Caine|Christopher Reeve|Dyan Cannon|Irene Worth|Henry Jones,,Sidney Lumet,When a man has murder on his mind be sure you don't fall into a...Deathtrap.,murder|suspense|playwright,A Broadway playwright puts murder in his plan to take credit for a student's script.,116,Comedy|Crime|Drama|Mystery|Romance,Warner Bros.,3/19/82,18,6.1,1982,0,0
14373,tt0082250,0.464188,2,16,Death Wish 2,Charles Bronson|Jill Ireland|Vincent Gardenia|J. D. Cannon|Robin Sherwood,,Michael Winner,First His Wife. Now His Daughter. It's Time To Even The Score!,rape|detective|drug traffic|vigilante|revenge,Paul Kersey is again a vigilante trying to find five punks who murdered his housekeeper and daughter in Los Angeles.,88,Action|Crime|Thriller,Cannon Films,2/20/82,27,5.6,1982,4.51928480510245,36.1542784408196
47886,tt0082748,0.145471,0,1198346,Mil gritos tiene la noche,Christopher George|Lynda Day George|Frank BraÃ±a|Edmund Purdom|Ian Sera,,Juan Piquer SimÃ³n,It's exactly what you think it is!,male nudity|female nudity|detective|shower|nudity,A frustrated Boston detective searches for the maniac responsible for mutilating a number of university coeds.,85,Horror|Mystery,Almena Films|Film Ventures International (FVI)|Filmirage|Montoro Productions Ltd.|Fort Films,8/23/82,24,5.5,1982,0,2707833.43452765
47955,tt0084899,0.115079,8000000,0,White Dog,Kristy McNichol|Paul Winfield|Burl Ives|Jameson Parker|Christa Lang,,Samuel Fuller,When man's best friend becomes his fiercest enemy...,alcohol|based on novel|burglar|trainer|police,A trainer attempts to retrain a vicious dog that's been raised to kill black people.,90,Horror|Drama|Thriller,Paramount Pictures,7/7/82,19,5.7,1982,18077139.2204098,0
41378,tt0084921,0.09903,0,0,Ren zhe wu di,Ricky Cheng Tien-Chi|Lo Meng|Chen Pei-Hsi|Lung Tien-Hsiang|Chu Ke,,Chang Cheh,,ambush|kung fu|ninjas|bloodbath|weapons history,A young martial artist seeks revenge on the ninja who kills his martial arts brothers and teacher.,107,Action|Foreign,Shaw Brothers,4/21/82,10,7.1,1982,0,0
27380,tt0084316,0.063324,0,0,Megaforce,Barry Bostwick|Michael Beck|Persis Khambatta|Henry Silva|George Furth,,Hal Needham,Deeds not Words,dictator|soldier|electronic music score|military unit,Megaforce is an elite multi-national military unit that does the jobs that individual governments wont. When the peaceful Republic of Sardun in under threat from their more aggressive neighbour the beautiful Major Zara (Persis Khambatta) and General Byrne-White (Edward Mulhare) see the help of Ace Hunter (Barry Bostwick) and Megaforce.,99,Adventure|Action|Science Fiction,Golden Harvest Company|Northshore Investments Ltd.,6/25/82,10,3,1982,0,0
49483,tt0084438,0.051755,0,0,Oliver Twist,George C. Scott|Tim Curry|Michael Hordern|Timothy West|Eileen Atkins,,Clive Donner,A Compelling New Version of the Great Victorian Classic,pickpocket|orphan,The classic Dickens tale of an orphan boy who escapes the horrors of the orphanage only to be taken in by a band of thieves and pickpockets.,103,TV Movie|Crime|Drama,Norman Rosemont Productions|Claridge Productions|Grafton Productions,3/23/82,15,6,1982,0,0
10663,tt0120484,1.053252,23000000,185991646,The Waterboy,Adam Sandler|Kathy Bates|Fairuza Balk|Henry Winkler|Jerry Reed,,Frank Coraci,You can mess with him. But don't mess with his water.,sport|social outcast|ridicule|lawn mower|deserted by husband,Bobby Boucher is a water boy for a struggling college football team. The coach discovers Boucher's hidden rage makes him a tackling machine whose bone-crushing power might vault his team into the playoffs.,90,Comedy,Touchstone Pictures,11/6/98,292,5.8,1998,30766995.7888008,248800182.140615
10220,tt0128442,0.760447,12000000,22921898,Rounders,Matt Damon|John Turturro|Gretchen Mol|Goran Visnjic|Edward Norton,,John Dahl,Trust everyone... But always cut the cards.,gambling|law|compulsive gambling|roulette|gain,A young man is a reformed gambler who must return to playing big stakes poker to help a friend pay off loan sharks.,121,Drama|Crime,Miramax Films|Spanky Pictures,9/11/98,213,6.6,1998,16052345.6289395,30662519.0972749
11508,tt0146402,0.690469,0,0,Addams Family Reunion,Tim Curry|Daryl Hannah|Ed Begley Jr.|Carel Struycken|Ray Walston,,Dave Payne,Some families have all the fun.,hotel|butler|low budget|family relationships|campy,"The Addams Family goes on a search for their relatives. Gomez and Morticia are horrified to discover that Grandpa and Grandma Addams have a disease that is slowly turning them ""normal"". The only chance they have of a cure is to find a family member hoping that they know a home remedy.",91,Comedy|Family|Fantasy|Thriller|TV Movie,Saban Entertainment|Fox Family Films,9/22/98,21,4.1,1998,0,0
9945,tt0120877,0.62685,20000000,0,Vampires,James Woods|Daniel Baldwin|Sheryl Lee|Thomas Ian Griffith|Maximilian Schell,http://www.theofficialjohncarpenter.com/vampires/,John Carpenter,From the Master of Evil. Comes a New Breed of Terror,turning into a vampire,The church enlists a team of vampire-hunters to hunt down and destroy a group of vampires searching for an ancient relic that will allow them to exist in sunlight.,108,Action|Drama|Fantasy|Horror|Thriller,Columbia Pictures|Largo Entertainment|JVC Entertainment Networks|Film Office|Spooky Tooth Productions,10/30/98,109,5.8,1998,26753909.3815659,0
3682,tt0120577,0.616116,13000000,16757163,54,Ryan Phillippe|Salma Hayek|Mike Myers|Neve Campbell|Sherry Stringfield,,Mark Christopher,You've never been anywhere until you've been here.,new york|sex|nightclub|money|drug,Famous '70s NYC nightclub seen and told through the eyes of a young employee.,93,Music|Drama,Redeemable Features|FilmColony|Miramax|Dollface,8/28/98,71,5.5,1998,17390041.0980178,22415981.0197065
26269,tt0119594,0.55599,0,0,Twilight,Paul Newman|Susan Sarandon|Gene Hackman|Reese Witherspoon|Stockard Channing,,Robert Benton,Some people can buy their way out of anything. Except the past.,ex-cop|retired,A retired ex-cop and private detective gets mixed up in murder when he is asked to deliver blackmail money and walks into a 20 year old case involving the mysterious disappearance of an actress' former husband.,94,Drama|Crime|Mystery|Thriller,Paramount Pictures|Scott Rudin Productions|Cinehaus,3/6/98,16,6.6,1998,0,0
16980,tt0120728,0.553869,8000000,0,The Last Days of Disco,ChloÃ« Sevigny|Kate Beckinsale|Chris Eigeman|Mackenzie Astin|Matt Keeslar,,Whit Stillman,History is made at night.,new york|sex|dancer|sexuality|depression,Two young women and their friends spend spare time at an exclusive nightclub in 1980s New York.,113,Romance|Comedy|Drama|Music,Castle Rock Entertainment|PolyGram Filmed Entertainment|Westerly Films,5/29/98,20,7,1998,10701563.7526263,0
18316,tt0120610,0.445,0,0,Black Dog,Patrick Swayze|Meat Loaf|Randy Travis|Gabriel Casseus|Graham Beckel,,Kevin Hooks,The rules of the road are simple. Don't turn back.,fbi|truck,An ex-con takes a job driving a truck cross country. What he doesn't know is that the truck is filled with illegal weapons and now he must fight to survive and save his family.,88,Action|Adventure|Thriller,Universal Pictures,5/1/98,23,5.1,1998,0,0
7096,tt0130414,0.400944,0,0,Merlin,Sam Neill|Helena Bonham Carter|Miranda Richardson|Isabella Rossellini|Martin Short,,Steve Barron,The most magical adventure of all time.,kÃ¶nig arthur,The legendary wizard tells his story of his war against Queen Mab of the Sidhe and his creation of Camelot.,182,Adventure|Drama|Fantasy,,4/26/98,27,5.8,1998,0,0
9771,tt0120742,0.30829,0,3572443,Major League: Back to the Minors,Scott Bakula|Corbin Bernsen|Dennis Haysbert|Takaaki Ishibashi|Jensen Daggett,,John Warren,They're Just Nine Players Short of a Dream Team,baseball|trainer|baseball bat|career|training,At the behest of Roger Dorn -- the Minnesota Twins' silver-tongued new owner -- washed-up minor league hurler Gus Cantrell steps up to the plate to take over as skipper of the club's hapless farm team. But little does he know that Dorn has an ulterior motive to generate publicity with a grudge match between the big leaguers and their ragtag Triple A affiliate.,107,Comedy,Warner Bros.|Morgan Creek Productions,4/17/98,11,4.7,1998,0,4778840.81464048
9452,tt0118798,0.305742,30000000,29202884,Bulworth,Warren Beatty|Halle Berry|Sean Astin|Christine Baranski|Adilah Barnes,,Warren Beatty,Brace yourself. This politician is about to tell the truth!,mission of murder|politics|election campaign|liberal|swearing,A suicidally disillusioned liberal politician puts a contract out on himself and takes the opportunity to be bluntly honest with his voters by affecting the rhythms and speech of hip-hop music and culture.,108,Comedy|Drama,20th Century Fox,5/15/98,27,6.2,1998,40130864.0723489,39064565.6108191
12538,tt0120820,0.276165,0,13035599,Senseless,Marlon Wayans|David Spade|Matthew Lillard|Rip Torn|Tamara Taylor,,Penelope Spheeris,A secret experiment gave him super senses. Then came the side-effects.,blindness and impaired vision|woman director,A student gets his senses enhanced by an experimental drug. But abuse is not an option.,93,Comedy|Romance,Dimension Films,2/20/98,37,5.4,1998,0,17437661.7190216
1448,tt0120894,0.258956,0,0,The Wisdom of Crocodiles,Jude Law|Elina LÃ¶wensohn|Timothy Spall|Jack Davenport|Kerry Fox,,Po-Chih Leong,,sacrifice|vampire|crocodile|inspector|civil engineer,A vampire in London is searching for the ideal woman to 'redeem' him.,98,Drama|Fantasy|Horror,Film Foundry Partners|Zenith Productions,11/27/98,16,4.9,1998,0,0
9835,tt0120741,0.240661,10000000,19000000,Jane Austen's Mafia!,Jay Mohr|Billy Burke|Christina Applegate|Pamela Gidley|Olympia Dukakis,,Jim Abrahams,See it early. Avoid the mob.,italy|postman|mafia|escape|gangster,Takeoff on the Godfather with the son of a mafia king taking over for his dying father.,84,Comedy|Crime,Tapestry Films|Touchstone Pictures,7/24/98,19,5.7,1998,13376954.6907829,25416213.9124876
21661,tt0140796,0.236078,0,10224116,Air Bud: Golden Receiver,Kevin Zegers|Tim Conway|Dick Martin|Nora Dunn|Gregory Harrison,,Richard Martin,,american football|sport|dog,Josh and Buddy move from basketball to American football in this first of several sequels to the original Air Bud.,90,Comedy|Family,Dimension Films,8/14/98,17,4.5,1998,0,13676753.6485309
11855,tt0126604,0.182296,0,0,Pecker,Edward Furlong|Christina Ricci|Bess Armstrong|Mark Joy|Martha Plimpton,,John Waters,He never realized how far 35 millimeters would take him.,photographer|eroticism|exhibit|gallery|girlfriend,"A Baltimore sandwich shop employee becomes an overnight sensation when photographs he's taken of his weird family become the latest rage in the art world. The young man is called ""Pecker"" because he pecks at his food like a bird.",87,Comedy,Polar Entertainment,9/16/98,21,5.5,1998,0,0
11603,tt0166322,0.18093,0,0,Rear Window,Christopher Reeve|Daryl Hannah|Robert Forster|Ruben Santiago-Hudson|Anne Twomey,,Jeff Bleckner,Who's watching who?,architect|wheelchair|leave|murder|hitchcockian,Modern remake of Rear Window in which the lead character is paralyzed and lives in a high-tech home filled with assistive technology.,89,Drama|Thriller|TV Movie,Haft Entertainment|Hallmark Entertainment|Cambria Productions,11/22/98,10,4.9,1998,0,0
36606,tt0119165,0.142692,0,0,Full Tilt Boogie,George Clooney|Harvey Keitel|Michael Parks|Fred Williamson|Quentin Tarantino,,Sarah Kelly,Unzipped. Unwrapped. Unleashed!,film director|costume|stuntman|swimming pool|filmmaker,A documentary about the production of From Dusk Till Dawn (1996) and the people who made it.,97,Documentary|Horror,,7/31/98,11,6.3,1998,0,0
44625,tt0123034,0.135280999999999,1000000,0,Dead Man's Curve,Michael Vartan|Matthew Lillard|Randall Batinkoff|Keri Russell|Tamara Craig Thomas,,Dan Rosen,Someone is about to go over the edge.,suicide|roommate|college|psychopath|campus,Two roommates plan to kill a third to take advantage of college policy giving a 4.0 grade to a suicide's roommates.,91,Drama|Horror|Mystery|Thriller,Trimark Pictures|Trimark,1/24/98,14,5.1,1998,1337695.46907829,0
24584,tt0162973,0.118303,0,0,Get Real,Ben Silverstone|Brad Gorton|Charlotte Brittain,,Simon Shore,,gay|coming out|high school|based on play|coming of age,A tenderly romantic coming-of-age story as two boys in a British school fall in love.,108,Drama|Romance,,8/16/98,23,6.8,1998,0,0
17074,tt0169590,0.099566,0,0,The Batman Superman Movie: World's Finest,Tim Daly|Kevin Conroy|Dana Delany|Clancy Brown|Mark Hamill,,Toshihiko Masuda,Cleaning up the planet one villain at a time.,gotham city|joker|superhero|super powers|superhuman strength,Joker goes to Metropolis with an offer and plan to kill Superman for Lex Luthor while Batman pursues the clown to Superman's turf,64,Action|Animation,DC Comics|Warner Bros. Television|Warner Bros. Animation,8/18/98,27,7,1998,0,0
21430,tt0133122,0.086111,0,0,New Rose Hotel,Christopher Walken|Willem Dafoe|Asia Argento|Gretchen Mol|Annabella Sciorra,,Abel Ferrara,No possession is sacred.  No secret is safe.,independent film|near future|corporations,A corporate raider (Christopher Walken) and his henchman (Willem Dafoe) use a chanteuse (Asia Argento) to lure a scientific genius away from his employer and family.,93,Mystery|Drama|Science Fiction,Quadra Entertainment|Edward R. Pressman Film,9/5/98,13,4.8,1998,0,0
10144,tt0097757,4.143585,40000000,211343479,The Little Mermaid,Jodi Benson|Christopher Daniel Barnes|Jason Marin|Samuel E. Wright|Buddy Hackett,,Ron Clements|John Musker,Somewhere under the sea and beyond your imagination is an adventure in fantasy.,sea|fireworks|prince|kingdom|daughter,This colorful adventure tells the story of an impetuous mermaid princess named Ariel who falls in love with the very human Prince Eric and puts everything on the line for the chance to be with him. Memorable songs and characters -- including the villainous sea witch Ursula.,83,Animation|Family,Walt Disney Pictures,11/17/89,1042,7.1,1989,70359397.5617302,371749996.526004
709,tt0097742,2.176623,32000000,156167015,Licence to Kill,Timothy Dalton|Carey Lowell|Robert Davi|Talisa Soto|Anthony Zerbe,http://www.mgm.com/view/movie/1111/License-to-Kill/,John Glen,His bad side is a dangerous place to be.,corruption|florida|secret identity|liberation of prisoners|drug traffic,James Bond and his American colleague Felix Leiter arrest the drug lord Sanchez who succeeds in escaping and takes revenge on Felix and his wife. Bond knows but just one thing: revenge.,133,Adventure|Action|Thriller,Eon Productions,7/7/89,332,5.6,1989,56287518.0493842,274695427.360342
172,tt0098382,1.190512,30000000,70200000,Star Trek V: The Final Frontier,William Shatner|Leonard Nimoy|DeForest Kelley|James Doohan|George Takei,,William Shatner,Adventure and imagination will meet at the final frontier.,federation|starfleet|uss enterprise-a|sha-ka-ree|loss of brother,Capt. Kirk and his crew must deal with Mr. Spock's half brother who kidnaps three diplomats and hijacks the Enterprise in his obsessive search for God.,107,Science Fiction|Action|Adventure|Thriller,Paramount Pictures,6/9/89,216,5.3,1989,52769548.1712976,123480742.720836
10134,tt0097138,0.914399,500000,10166459,Cyborg,Jean-Claude Van Damme|Deborah Richter|Vincent Klyn|Alex Daniels|Ralf Moeller,,Albert Pyun,He's the First Hero of the 21st Century... And He's Our Only Hope.,cyborg|future|post-apocalyptic|heilmittel|violence,A martial artist hunts a killer in a plague-infested urban dump of the future.,86,Action|Science Fiction,Cannon Group|Golan-Globus,4/7/89,73,4.8,1989,879492.469521628,17882648.2644007
14372,tt0097737,0.670104,0,15704614,Leviathan,Peter Weller|Richard Crenna|Amanda Pays|Ernie Hudson|Daniel Stern,,George P. Cosmatos,The true meaning of fear,ocean|alcohol|sea|monster|mine,Underwater deep-sea miners encounter a Soviet wreck and bring back a dangerous cargo to their base on the ocean floor with horrifying results. The crew of the mining base must fight to survive against a genetic mutation that hunts them down one by one.,98,Adventure|Horror|Action|Thriller|Science Fiction,Gordon Company|Filmauro|Metro-Goldwyn-Mayer (MGM),3/17/89,43,6,1989,0,27624179.4994878
5971,tt0098625,0.580577999999999,20000000,0,We're No Angels,Robert De Niro|Sean Penn|Demi Moore|Hoyt Axton|Bruno Kirby,,Neil Jordan,Escaped convicts disguised as priests. It'll take a miracle to get away with this one.,prison|prisoner|independent film,Two escaped cons only prayer to escape is to pass themselves off as priests and pass by the police blockade at the border into the safety of Canada.,106,Comedy|Crime|Drama,Paramount Pictures,12/15/89,36,5.3,1989,35179698.7808651,0
238751,tt0096913,0.517447,0,1700000,Best of the Best,Eric Roberts|Phillip Rhee|James Earl Jones|Sally Kirkland|Chris Penn,,Robert Radler,A team is not a team if you don't give a damn about each other.,sport|martial arts tournament,A team from the United States is going to compete against Korea in a Tae Kwon Do tournament. The team consists of fighters from all over the country--can they overcome their rivalry and work together to win?,97,Action|Drama|Fantasy,The Movie Network,11/10/89,22,5.8,1989,0,2990274.39637353
11718,tt0098645,0.503146,0,0,Who's Harry Crumb?,John Candy|Jeffrey Jones|Annie Potts|Tim Thomerson|Barry Corbin,,Paul Flaherty,Nerves of steel. Body of iron. Brain of stone.,leave|fool|nymphomanin|disappearance|disguise,Harry Crumb is a bumbling and inept private investigator who is hired to solve the kidnapping of a young heiress which he's not expected to solve because his employer is the mastermind behind the kidnapping.,94,Comedy|Crime|Mystery,TriStar Pictures,2/3/89,31,5.6,1989,0,0
14550,tt0097235,0.475745,0,0,The Dream Team,Michael Keaton|Christopher Lloyd|Peter Boyle|Stephen Furst|Lorraine Bracco,,Howard Zieff,Four guys on a field trip to reality.,,This morning they were playing ping-pong in the hospital rec room. Now they're lost in New York and framed for murder. This was never covered in group therapy.,113,Comedy,Universal Pictures,4/7/89,20,5.7,1989,0,0
86962,tt0098090,0.396198,0,0,The Phantom of the Opera,Robert Englund|Jill Schoelen|Alex Hyde-White|Bill Nighy|Stephanie Lawrence,,Dwight H. Little,Only love and music are forever.,,A darker version of the classic Gaston Leroux novel. A young soprano becomes the obsession of a horribly disfigured composer who has plans for those oppose himself or the young singer.,93,Drama|Horror|Romance,Columbia Pictures Corporation|Dee Gee Entertainment|Breton Film Productions|21st Century Film Corporation,11/4/89,13,5.5,1989,0,0
5203,tt0100934,0.360056,7000000,0,Wild Orchid,Jacqueline Bisset|CarrÃ© Otis|Mickey Rourke|Assumpta Serna|Bruce Greenwood,,Zalman King,,rio de janeiro|erotic movie,A woman lawyer becomes mesmerized by a self-made millionaire during an encounter in Rio setting off a series of erotic encounters.,105,Drama|Romance,Vision P.D.G.,12/22/89,23,4.4,1989,12312894.5733027,0
10875,tt0097322,0.352631,13000000,0,The Fabulous Baker Boys,Jeff Bridges|Michelle Pfeiffer|Beau Bridges|Ellie Raab|Xander Berkeley,,Steve Kloves,For 31 years it's been just the Fabulous Baker Boys... but times change.,jazz|liquor|success,Frank and Jack Baker are professional musicians who play small clubs. They play smaltzy music and have never needed a day job...,114,Music|Drama|Romance,Tobis|Gladden Entertainment|Mirage,10/13/89,33,6.5,1989,22866804.2075623,0
11607,tt0097179,0.334867,0,8143225,DeepStar Six,Taurean Blacque|Nancy Everhard|Greg Evigan|Miguel Ferrer|Nia Peeples,,Sean S. Cunningham,,ocean|sea|deep sea|water monster|scuba diving,The crew of an experimental underwater nuclear base are forced to struggle for their lives when their explorations disturb a creature who threatens to destroy their base.,105,Action|Horror|Thriller|Science Fiction,TriStar Pictures|Carolco Pictures,1/13/89,16,5.2,1989,0,14323810.1302405
25199,tt0098453,0.194983,0,27843,Teen Witch,Robyn Lively|Dan Gauthier|Joshua John Miller|Caren Kaye|Dick Sargent,,Dorian Walker,Fall under her spell.,spell|teen witch,Louise is not very popular at her highschool. Then she learns that she's descended from the witches of Salem and has inherited their powers. At first she uses them to get back at the girls and teachers who teased her and to win the heart of the handsome footballer's captain. But soon she has doubts if it's right to 'cheat' her way to popularity.,94,Fantasy|Drama|Comedy|Science Fiction|Family,Trans World Entertainment|Metro-Goldwyn-Mayer (MGM),4/28/89,25,5.4,1989,0,48975.4176577813
10705,tt0097499,0.294611,9000000,0,Henry V,Kenneth Branagh|Derek Jacobi|Brian Blessed|James Larkin|Paul Scofield,,Kenneth Branagh,The great adventure of a king who defied the odds to prove himself a man.,shakespeare|hero|kingdom|war|based on play,Gritty adaption of William Shakespeare's play about the English King's bloody conquest of France.,137,War|Drama|History|Action|Romance,BBC Films|Samuel Goldwyn Company|Renaissance Films,10/5/89,27,7.4,1989,15830864.4513893,0
11305,tt0097940,0.280711,2800000,0,Mystery Train,Masatoshi Nagase|Youki Kudoh|Joe Strummer|Nicoletta Braschi|Steve Buscemi,,Jim Jarmusch,,hotel room|memphis|widow|elvis|firearm,Three stories are connected by a Memphis hotel and the spirit of Elvis Presley.,113,Crime|Drama|Comedy,JVC Entertainment Networks|Mystery Train,9/6/89,36,6.5,1989,4925157.82932111,0
39787,tt0097607,0.254599,0,0,Jacknife,Robert De Niro|Kathy Baker|Ed Harris|Ivar Brogger|Jordan Lund,,David Hugh Jones,Three buddies in Vietnam. Two survived. Only one is really alive.,,A conflict develops between a troubled Vietnam veteran and the sister he lives with when she becomes involved romantically with the army buddy who reminds him of the tragic battle they both survived.,102,Drama,Kings Road Entertainment|Cineplex-Odeon Films|Sandollar-Schaffel Productions,3/10/89,12,6,1989,0,0
4296,tt0097883,0.252664,0,0,Millennium,Kris Kristofferson|Cheryl Ladd|Daniel J. Travanti|Robert Joy|Lloyd Bochner,,Michael Anderson,Beyond the boundaries of time... they are waiting for you!,airport|time warp|future|airplane|time travel,An investigator seeking the cause of an airline disaster discovers the involvement of an organisation of time travellers from a future Earth irreparably polluted who seek to rejuvenate the human race from those about to die in the past. Based on a novel by John Varley.,108,Mystery|Drama|Science Fiction|Thriller,Gladden Entertainment|First Millenium Partnership,8/25/89,22,5,1989,0,0
1380,tt0097438,0.209028,0,2777280,Gleaming the Cube,Christian Slater|Tony Hawk|Stacy Peralta|Rodney Mullen|Peter Kwong,,Graeme Clifford,,skateboarding|los angeles|skateboard,The cult classic 80â€™s B-film where the slacker skateboarder gets off his butt and cases down criminals. A skateboarding boy named Brian played by Christian Slater has a pretty normal life until his brother dies. The cops think itâ€™s a suicide yet he wonâ€™t believe it and follows some Vietnamese guys he thinks did it when he gets into a lot of trouble and has to ride his skateboard to save the day.,109,Drama,Twentieth Century Fox Film Corporation,1/1/89,11,5.7,1989,0,4885193.69150605
24077,tt0098436,0.148809,0,0,The Tall Guy,Jeff Goldblum|Emma Thompson|Rowan Atkinson|Geraldine James|Emil Wolk,,Mel Smith,Scandalous! Shocking! Outrageous!  Finally a comedy you can look up to.,london|slapstick|actor,An American actor in England tries to find love and work.,92,Comedy|Romance,Virgin Vision|London Weekend Television (LWT)|Working Title Films,2/1/89,12,5.4,1989,0,0
20006,tt0098097,0.133280999999999,0,0,Pink Cadillac,Clint Eastwood|Bernadette Peters|Timothy Carhart|Jim Carrey|Tiffany Gail Robinson,,Buddy Van Horn,,billard|pool hall|motor car wash,Clint Eastwood plays a bounty hunter who helps out the wife (Bernadette Peters) of a bail-jumper after her child is kidnapped by neo-Nazi types.,122,Action|Adventure|Comedy|Drama|Romance,Malpaso Productions|Warner Bros. Pictures,5/26/89,14,5.4,1989,0,0
15138,tt0097758,0.114027,7000000,793775,Little Monsters,Fred Savage|Howie Mandel|Daniel Stern|Margaret Whitton|Rick Ducommun,,Richard Greenberg,Some friends can be REAL MONSTERS. And some monsters can be REAL FRIENDS.,monster|bed|friendship,A young boy is scared of the monster under his bed. He asks his 6th grade brother to swap rooms for the night as a bet that the monster really exists. Soon the brother becomes friends with the monster and discovers a whole new world of fun and games under his bed where pulling pranks on kids and other monsters is the main attraction,102,Adventure|Fantasy|Comedy|Family,Metro-Goldwyn-Mayer (MGM),8/25/89,26,5.7,1989,12312894.5733027,1396238.26998906
19118,tt0097731,0.106834,0,0,Let It Ride,Richard Dreyfuss|David Johansen|Teri Garr|Jennifer Tilly|Allen Garfield,,Joe Pytka,He drinks. He smokes. He gambles. He curses. He thinks about committing adultery. You'll love him.,gambling|guard|compulsive gambling|blood donation|luck,A gambler used to losing is having a very good day.,90,Comedy,Paramount Pictures,8/18/89,13,7.1,1989,0,0
11157,tt0098309,0.07072,0,0,She-Devil,Meryl Streep|Ed Begley Jr.|Linda Hunt|Roseanne Barr|Sylvia Miles,,Susan Seidelman,,career woman|deceived wive|revenge|author|divorce,A cunning and resourceful housewife vows revenge on her husband when he begins an affair with a wealthy romance novelist.,99,Comedy,Orion Pictures,12/8/89,26,6.4,1989,0,0
31150,tt0095379,0.065997,130000,0,Intruder,Elizabeth Cox|RenÃ©e Estevez|Dan Hicks|Bruce Campbell|Sam Raimi,,Scott Spiegel,A new dimension in terror.,supermarket|slasher,The overnight stock crew of a local supermarket find themselves being stalked and slashed by a mysterious maniac.,88,Horror|Thriller,Beyond Infinity,1/27/89,16,5.8,1989,228668.042075623,0
